ecad_id,Asset_id,Program/product,term,Mortgage Outstanding Balance,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit
1701594675,,,,,,,,,,,,,,,,
1701594676,,,,,,,,,,,,,,,,
1701594677,,,,,,,,,,,,,,,,
1701594678,,,,,,,,,,,,,,,,
1701594679,,,,,,,,,,,,,,,,
1701594680,,,,,,,,,,,,,,,,
1701594681,,,,,,,,,,,,,,,,
1701594682,,,,,,,,,,,,,,,,
1701594683,,,,,,,,,,,,,,,,
1701594684,,,,,,,,,,,,,,,,
1701594685,,,,,,,,,,,,,,,,
1701594686,,,,,,,,,,,,,,,,
1701594687,,,,,,,,,,,,,,,,
1701594688,,,,,,,,,,,,,,,,
1701594689,,,,,,,,,,,,,,,,
1701594690,,,,,,,,,,,,,,,,
1701594691,,,,,,,,,,,,,,,,
1701594692,,,,,,,,,,,,,,,,
1701594693,,,,,,,,,,,,,,,,
1701594694,,,,,,,,,,,,,,,,
1701594695,,,,,,,,,,,,,,,,
1701594696,,,,,,,,,,,,,,,,
1701594697,,,,,,,,,,,,,,,,
1701594698,,,,,,,,,,,,,,,,
1701594699,,,,,,,,,,,,,,,,
1701594700,,,,,,,,,,,,,,,,
1701594701,,,,,,,,,,,,,,,,
1701594702,,,,,,,,,,,,,,,,
1701594703,,,,,,,,,,,,,,,,
1701594704,,,,,,,,,,,,,,,,
1701594705,,,,,,,,,,,,,,,,
1701594706,,,,,,,,,,,,,,,,
1701594707,,,,,,,,,,,,,,,,
1701594708,,,,,,,,,,,,,,,,
1701594709,,,,,,,,,,,,,,,,
1701594710,,,,,,,,,,,,,,,,
1701594711,,,,,,,,,,,,,,,,
1701594712,,,,,,,,,,,,,,,,
1701594713,,,,,,,,,,,,,,,,
1701594714,,,,,,,,,,,,,,,,
1701594715,,,,,,,,,,,,,,,,
1701594716,,,,,,,,,,,,,,,,
1701594717,,,,,,,,,,,,,,,,
1701594718,,,,,,,,,,,,,,,,
1701594719,,,,,,,,,,,,,,,,
1701594720,,,,,,,,,,,,,,,,
1701594721,,,,,,,,,,,,,,,,
1701594722,,,,,,,,,,,,,,,,
1701594723,,,,,,,,,,,,,,,,
1701594724,,,,,,,,,,,,,,,,
1701594725,,,,,,,,,,,,,,,,
1701594726,,,,,,,,,,,,,,,,
1701594727,,,,,,,,,,,,,,,,
1701594728,,,,,,,,,,,,,,,,
1701594729,,,,,,,,,,,,,,,,
1701594730,,,,,,,,,,,,,,,,
1701594731,,,,,,,,,,,,,,,,
1701594732,,,,,,,,,,,,,,,,
1701594733,,,,,,,,,,,,,,,,
1701594734,,,,,,,,,,,,,,,,
1701594735,,,,,,,,,,,,,,,,
1701594736,,,,,,,,,,,,,,,,
1701594737,,,,,,,,,,,,,,,,
1701594738,,,,,,,,,,,,,,,,
1701594739,,,,,,,,,,,,,,,,
1701594740,,,,,,,,,,,,,,,,
1701594741,,,,,,,,,,,,,,,,
1701594742,,,,,,,,,,,,,,,,
1701594743,,,,,,,,,,,,,,,,
1701594915,,,,,,,,,,,,,,,,
1701594916,,,,,,,,,,,,,,,,
1701594917,,,,,,,,,,,,,,,,
1701594918,,,,,,,,,,,,,,,,
1701594919,,,,,,,,,,,,,,,,
1701594920,,,,,,,,,,,,,,,,
1701594921,,,,,,,,,,,,,,,,
1701594922,,,,,,,,,,,,,,,,
1701594923,,,,,,,,,,,,,,,,
1701594924,,,,,,,,,,,,,,,,
1701594925,,,,,,,,,,,,,,,,
1701594926,,,,,,,,,,,,,,,,
1701594927,,,,,,,,,,,,,,,,
1701594928,,,,,,,,,,,,,,,,
1701594929,,,,,,,,,,,,,,,,
1701594930,,,,,,,,,,,,,,,,
1701594931,,,,,,,,,,,,,,,,
1701594932,,,,,,,,,,,,,,,,
1701594933,,,,,,,,,,,,,,,,
1701594934,,,,,,,,,,,,,,,,
1701594935,,,,,,,,,,,,,,,,
1701594936,,,,,,,,,,,,,,,,
1701594937,,,,,,,,,,,,,,,,
1701594938,,,,,,,,,,,,,,,,
1701594939,,,,,,,,,,,,,,,,
1701594940,,,,,,,,,,,,,,,,
1701594941,,,,,,,,,,,,,,,,
1701594942,,,,,,,,,,,,,,,,
1701594943,,,,,,,,,,,,,,,,
1701594944,,,,,,,,,,,,,,,,
1701594945,,,,,,,,,,,,,,,,
1701594946,,,,,,,,,,,,,,,,
1701594947,,,,,,,,,,,,,,,,
1701594948,,,,,,,,,,,,,,,,
1701594949,,,,,,,,,,,,,,,,
1701594950,,,,,,,,,,,,,,,,
1701594951,,,,,,,,,,,,,,,,
1701594952,,,,,,,,,,,,,,,,
1701594953,,,,,,,,,,,,,,,,
1701594954,,,,,,,,,,,,,,,,
1701594955,,,,,,,,,,,,,,,,
1701594956,,,,,,,,,,,,,,,,
1701594957,,,,,,,,,,,,,,,,
1701594958,,,,,,,,,,,,,,,,
1701594959,,,,,,,,,,,,,,,,
1701594960,,,,,,,,,,,,,,,,
1701594961,,,,,,,,,,,,,,,,
1701594962,,,,,,,,,,,,,,,,
1701594963,,,,,,,,,,,,,,,,
1701594964,,,,,,,,,,,,,,,,
1701594965,,,,,,,,,,,,,,,,
1701594966,,,,,,,,,,,,,,,,
1701594967,,,,,,,,,,,,,,,,
1701594968,,,,,,,,,,,,,,,,
1701594969,,,,,,,,,,,,,,,,
1701594970,,,,,,,,,,,,,,,,
1701594971,,,,,,,,,,,,,,,,
1701594972,,,,,,,,,,,,,,,,
1701594973,,,,,,,,,,,,,,,,
1701594974,,,,,,,,,,,,,,,,
1701594975,,,,,,,,,,,,,,,,
1701594976,,,,,,,,,,,,,,,,
1701594977,,,,,,,,,,,,,,,,
1701594978,,,,,,,,,,,,,,,,
1701594979,,,,,,,,,,,,,,,,
1701594980,,,,,,,,,,,,,,,,
1701594981,,,,,,,,,,,,,,,,
1701594982,,,,,,,,,,,,,,,,
1701594983,,,,,,,,,,,,,,,,
1701594984,,,,,,,,,,,,,,,,
1701594985,,,,,,,,,,,,,,,,
1701594986,,,,,,,,,,,,,,,,
1701594987,,,,,,,,,,,,,,,,
1701594988,,,,,,,,,,,,,,,,
1701594989,,,,,,,,,,,,,,,,
1701594990,,,,,,,,,,,,,,,,
1701594991,,,,,,,,,,,,,,,,
1701594992,,,,,,,,,,,,,,,,
1701594993,,,,,,,,,,,,,,,,
1701594994,,,,,,,,,,,,,,,,
1701594995,,,,,,,,,,,,,,,,
1701594996,,,,,,,,,,,,,,,,
1701594997,,,,,,,,,,,,,,,,
1701594998,,,,,,,,,,,,,,,,
1701594999,,,,,,,,,,,,,,,,
1701595000,,,,,,,,,,,,,,,,
1701595001,,,,,,,,,,,,,,,,
1701595002,,,,,,,,,,,,,,,,
1701595003,,,,,,,,,,,,,,,,
1701595004,,,,,,,,,,,,,,,,
1701595005,,,,,,,,,,,,,,,,
1701595006,,,,,,,,,,,,,,,,
1701595007,,,,,,,,,,,,,,,,
1701595013,,,,,,,,,,,,,,,,
1701595014,,,,,,,,,,,,,,,,
1701595015,,,,,,,,,,,,,,,,
1701595016,,,,,,,,,,,,,,,,
1701595017,,,,,,,,,,,,,,,,
1701595018,,,,,,,,,,,,,,,,
1701595019,,,,,,,,,,,,,,,,
1701595020,,,,,,,,,,,,,,,,
1701595021,,,,,,,,,,,,,,,,
1701595022,,,,,,,,,,,,,,,,
1701595023,,,,,,,,,,,,,,,,
1701595024,,,,,,,,,,,,,,,,
1701595025,,,,,,,,,,,,,,,,
1701595026,,,,,,,,,,,,,,,,
1701595027,,,,,,,,,,,,,,,,
1701595028,,,,,,,,,,,,,,,,
1701595029,,,,,,,,,,,,,,,,
1701595030,,,,,,,,,,,,,,,,
1701595031,,,,,,,,,,,,,,,,
1701595032,,,,,,,,,,,,,,,,
1701595033,,,,,,,,,,,,,,,,
1701595034,,,,,,,,,,,,,,,,
1701595035,,,,,,,,,,,,,,,,
1701595036,,,,,,,,,,,,,,,,
1701595037,,,,,,,,,,,,,,,,
1701595038,,,,,,,,,,,,,,,,
1701595039,,,,,,,,,,,,,,,,
1701595040,,,,,,,,,,,,,,,,
1701595041,,,,,,,,,,,,,,,,
1701595042,,,,,,,,,,,,,,,,
1701595043,,,,,,,,,,,,,,,,
1701595044,,,,,,,,,,,,,,,,
1701595045,,,,,,,,,,,,,,,,
1701595046,,,,,,,,,,,,,,,,
1701595047,,,,,,,,,,,,,,,,
1701595048,,,,,,,,,,,,,,,,
1701595049,,,,,,,,,,,,,,,,
1701595050,,,,,,,,,,,,,,,,
1701595051,,,,,,,,,,,,,,,,
1701595052,,,,,,,,,,,,,,,,
1701595053,,,,,,,,,,,,,,,,
1701595054,,,,,,,,,,,,,,,,
1701595055,,,,,,,,,,,,,,,,
1701595056,,,,,,,,,,,,,,,,
1701595057,,,,,,,,,,,,,,,,
1701595058,,,,,,,,,,,,,,,,
1701595059,,,,,,,,,,,,,,,,
1701595065,,,,,,,,,,,,,,,,
1701595066,,,,,,,,,,,,,,,,
1701595067,,,,,,,,,,,,,,,,
1701595068,,,,,,,,,,,,,,,,
1701595069,,,,,,,,,,,,,,,,
1701595070,,,,,,,,,,,,,,,,
1701595071,,,,,,,,,,,,,,,,
1701595072,,,,,,,,,,,,,,,,
1701595073,,,,,,,,,,,,,,,,
1701595092,,,,,,,,,,,,,,,,
1701595093,,,,,,,,,,,,,,,,
1701595094,,,,,,,,,,,,,,,,
1701595095,,,,,,,,,,,,,,,,
1701595096,,,,,,,,,,,,,,,,
1701595097,,,,,,,,,,,,,,,,
1701595098,,,,,,,,,,,,,,,,
1701595099,,,,,,,,,,,,,,,,
1701595100,,,,,,,,,,,,,,,,
1701595101,,,,,,,,,,,,,,,,
1701595102,,,,,,,,,,,,,,,,
1701595103,,,,,,,,,,,,,,,,
1701595104,,,,,,,,,,,,,,,,
1701595105,,,,,,,,,,,,,,,,
1701595106,,,,,,,,,,,,,,,,
1701595107,,,,,,,,,,,,,,,,
1701595108,,,,,,,,,,,,,,,,
1701595109,,,,,,,,,,,,,,,,
1701595110,,,,,,,,,,,,,,,,
1701595111,,,,,,,,,,,,,,,,
1701595112,,,,,,,,,,,,,,,,
1701595113,,,,,,,,,,,,,,,,
1701595114,,,,,,,,,,,,,,,,
1701595115,,,,,,,,,,,,,,,,
1701595116,,,,,,,,,,,,,,,,
1701595117,,,,,,,,,,,,,,,,
1701595118,,,,,,,,,,,,,,,,
1701595119,,,,,,,,,,,,,,,,
1701595120,,,,,,,,,,,,,,,,
1701595121,,,,,,,,,,,,,,,,
1701595122,,,,,,,,,,,,,,,,
1701595123,,,,,,,,,,,,,,,,
1701595124,,,,,,,,,,,,,,,,
1701595125,,,,,,,,,,,,,,,,
1701595126,,,,,,,,,,,,,,,,
1701595127,,,,,,,,,,,,,,,,
1701595129,,,,,,,,,,,,,,,,
1701595130,,,,,,,,,,,,,,,,
1701595131,,,,,,,,,,,,,,,,
1701595132,,,,,,,,,,,,,,,,
1701595133,,,,,,,,,,,,,,,,
1701595134,,,,,,,,,,,,,,,,
1701595135,,,,,,,,,,,,,,,,
1701595136,,,,,,,,,,,,,,,,
1701595137,,,,,,,,,,,,,,,,
1701595138,,,,,,,,,,,,,,,,
1701595139,,,,,,,,,,,,,,,,
1701595140,,,,,,,,,,,,,,,,
1701595141,,,,,,,,,,,,,,,,
1701595142,,,,,,,,,,,,,,,,
1701595143,,,,,,,,,,,,,,,,
1701595144,,,,,,,,,,,,,,,,
1701595145,,,,,,,,,,,,,,,,
1701595146,,,,,,,,,,,,,,,,
1701595147,,,,,,,,,,,,,,,,
1701595148,,,,,,,,,,,,,,,,
1701595149,,,,,,,,,,,,,,,,
1701595150,,,,,,,,,,,,,,,,
1701595151,,,,,,,,,,,,,,,,
1701595152,,,,,,,,,,,,,,,,
1701595153,,,,,,,,,,,,,,,,
1701595154,,,,,,,,,,,,,,,,
1701595155,,,,,,,,,,,,,,,,
1701595156,,,,,,,,,,,,,,,,
1701595157,,,,,,,,,,,,,,,,
1701595158,,,,,,,,,,,,,,,,
1701595159,,,,,,,,,,,,,,,,
1701595160,,,,,,,,,,,,,,,,
1701595161,,,,,,,,,,,,,,,,
1701595162,,,,,,,,,,,,,,,,
1701595163,,,,,,,,,,,,,,,,
1701595164,,,,,,,,,,,,,,,,
1701595165,,,,,,,,,,,,,,,,
1701595166,,,,,,,,,,,,,,,,
1701595167,,,,,,,,,,,,,,,,
1701595168,,,,,,,,,,,,,,,,
1701595169,,,,,,,,,,,,,,,,
1701595170,,,,,,,,,,,,,,,,
1701595171,,,,,,,,,,,,,,,,
1701595172,,,,,,,,,,,,,,,,
1701595173,,,,,,,,,,,,,,,,
1701595174,,,,,,,,,,,,,,,,
1701595175,,,,,,,,,,,,,,,,
1701595176,,,,,,,,,,,,,,,,
1701595177,,,,,,,,,,,,,,,,
1701595178,,,,,,,,,,,,,,,,
1701595179,,,,,,,,,,,,,,,,
1701595180,,,,,,,,,,,,,,,,
1701595181,,,,,,,,,,,,,,,,
1701595182,,,,,,,,,,,,,,,,
1701595183,,,,,,,,,,,,,,,,
1701595184,,,,,,,,,,,,,,,,
1701595185,,,,,,,,,,,,,,,,
1701595186,,,,,,,,,,,,,,,,
1701595187,,,,,,,,,,,,,,,,
1701595188,,,,,,,,,,,,,,,,
1701595189,,,,,,,,,,,,,,,,
1701595190,,,,,,,,,,,,,,,,
1701595191,,,,,,,,,,,,,,,,
1701595192,,,,,,,,,,,,,,,,
1701595193,,,,,,,,,,,,,,,,
1701595194,,,,,,,,,,,,,,,,
1701595195,,,,,,,,,,,,,,,,
1701595196,,,,,,,,,,,,,,,,
1701595197,,,,,,,,,,,,,,,,
1701595198,,,,,,,,,,,,,,,,
1701595199,,,,,,,,,,,,,,,,
1701595200,,,,,,,,,,,,,,,,
1701595201,,,,,,,,,,,,,,,,
1701595202,,,,,,,,,,,,,,,,
1701595203,,,,,,,,,,,,,,,,
1701595204,,,,,,,,,,,,,,,,
1701595205,,,,,,,,,,,,,,,,
1701595206,,,,,,,,,,,,,,,,
1701595207,,,,,,,,,,,,,,,,
1701595208,,,,,,,,,,,,,,,,
1701595209,,,,,,,,,,,,,,,,
1701595210,,,,,,,,,,,,,,,,
1701595211,,,,,,,,,,,,,,,,
1701595212,,,,,,,,,,,,,,,,
1701595213,,,,,,,,,,,,,,,,
1701595214,,,,,,,,,,,,,,,,
1701595215,,,,,,,,,,,,,,,,
1701595216,,,,,,,,,,,,,,,,
1701595217,,,,,,,,,,,,,,,,
1701595218,,,,,,,,,,,,,,,,
1701595219,,,,,,,,,,,,,,,,
1701595220,,,,,,,,,,,,,,,,
1701595221,,,,,,,,,,,,,,,,
1701595222,,,,,,,,,,,,,,,,
1701595223,,,,,,,,,,,,,,,,
1701595224,,,,,,,,,,,,,,,,
1701595225,,,,,,,,,,,,,,,,
1701595226,,,,,,,,,,,,,,,,
1701595227,,,,,,,,,,,,,,,,
1701595228,,,,,,,,,,,,,,,,
1701595229,,,,,,,,,,,,,,,,
1701595230,,,,,,,,,,,,,,,,
1701595231,,,,,,,,,,,,,,,,
1701595232,,,,,,,,,,,,,,,,
1701595233,,,,,,,,,,,,,,,,
1701595234,,,,,,,,,,,,,,,,
1701595235,,,,,,,,,,,,,,,,
1701595236,,,,,,,,,,,,,,,,
1701595237,,,,,,,,,,,,,,,,
1701595238,,,,,,,,,,,,,,,,
1701595239,,,,,,,,,,,,,,,,
1701595240,,,,,,,,,,,,,,,,
1701595241,,,,,,,,,,,,,,,,
1701595242,,,,,,,,,,,,,,,,
1701595243,,,,,,,,,,,,,,,,
1701595244,,,,,,,,,,,,,,,,
1701595245,,,,,,,,,,,,,,,,
1701595246,,,,,,,,,,,,,,,,
1701595247,,,,,,,,,,,,,,,,
1701595248,,,,,,,,,,,,,,,,
1701595249,,,,,,,,,,,,,,,,
1701595250,,,,,,,,,,,,,,,,
1701595251,,,,,,,,,,,,,,,,
1701595252,,,,,,,,,,,,,,,,
1701595253,,,,,,,,,,,,,,,,
1701595254,,,,,,,,,,,,,,,,
1701595255,,,,,,,,,,,,,,,,
1701595256,,,,,,,,,,,,,,,,
1701595257,,,,,,,,,,,,,,,,
1701595258,,,,,,,,,,,,,,,,
1701595259,,,,,,,,,,,,,,,,
1701595260,,,,,,,,,,,,,,,,
1701595261,,,,,,,,,,,,,,,,
1701595262,,,,,,,,,,,,,,,,
1701595263,,,,,,,,,,,,,,,,
1701595264,,,,,,,,,,,,,,,,
1701595265,,,,,,,,,,,,,,,,
1701595266,,,,,,,,,,,,,,,,
1701595267,,,,,,,,,,,,,,,,
1701595268,,,,,,,,,,,,,,,,
1701595269,,,,,,,,,,,,,,,,
1701595270,,,,,,,,,,,,,,,,
1701595271,,,,,,,,,,,,,,,,
1701595272,,,,,,,,,,,,,,,,
1701595273,,,,,,,,,,,,,,,,
1701595274,,,,,,,,,,,,,,,,
1701595275,,,,,,,,,,,,,,,,
1701595276,,,,,,,,,,,,,,,,
1701595277,,,,,,,,,,,,,,,,
1701595278,,,,,,,,,,,,,,,,
1701595279,,,,,,,,,,,,,,,,
1701595280,,,,,,,,,,,,,,,,
1701595281,,,,,,,,,,,,,,,,
1701595282,,,,,,,,,,,,,,,,
1701595283,,,,,,,,,,,,,,,,
1701595284,,,,,,,,,,,,,,,,
1701595285,,,,,,,,,,,,,,,,
1701595286,,,,,,,,,,,,,,,,
1701595287,,,,,,,,,,,,,,,,
1701595288,,,,,,,,,,,,,,,,
1701595289,,,,,,,,,,,,,,,,
1701595290,,,,,,,,,,,,,,,,
1701595291,,,,,,,,,,,,,,,,
1701595292,,,,,,,,,,,,,,,,
1701595293,,,,,,,,,,,,,,,,
1701595294,,,,,,,,,,,,,,,,
1701595295,,,,,,,,,,,,,,,,
1701595296,,,,,,,,,,,,,,,,
1701595297,,,,,,,,,,,,,,,,
1701595298,,,,,,,,,,,,,,,,
1701595299,,,,,,,,,,,,,,,,
1701595300,,,,,,,,,,,,,,,,
1701595301,,,,,,,,,,,,,,,,
1701595302,,,,,,,,,,,,,,,,
1701595303,,,,,,,,,,,,,,,,
1701595304,,,,,,,,,,,,,,,,
1701595305,,,,,,,,,,,,,,,,
1701595306,,,,,,,,,,,,,,,,
1701595307,,,,,,,,,,,,,,,,
1701595308,,,,,,,,,,,,,,,,
1701595309,,,,,,,,,,,,,,,,
1701595310,,,,,,,,,,,,,,,,
1701595311,,,,,,,,,,,,,,,,
1701595312,,,,,,,,,,,,,,,,
1701595313,,,,,,,,,,,,,,,,
1701595314,,,,,,,,,,,,,,,,
1701595315,,,,,,,,,,,,,,,,
1701595316,,,,,,,,,,,,,,,,
1701595317,,,,,,,,,,,,,,,,
1701595318,,,,,,,,,,,,,,,,
1701595319,,,,,,,,,,,,,,,,
1701595320,,,,,,,,,,,,,,,,
1701595321,,,,,,,,,,,,,,,,
1701595322,,,,,,,,,,,,,,,,
1701595323,,,,,,,,,,,,,,,,
1701595324,,,,,,,,,,,,,,,,
1701595325,,,,,,,,,,,,,,,,
1701595326,,,,,,,,,,,,,,,,
1701595327,,,,,,,,,,,,,,,,
1701595328,,,,,,,,,,,,,,,,
1701595329,,,,,,,,,,,,,,,,
1701595330,,,,,,,,,,,,,,,,
1701595331,,,,,,,,,,,,,,,,
1701595332,,,,,,,,,,,,,,,,
1701595333,,,,,,,,,,,,,,,,
1701595334,,,,,,,,,,,,,,,,
1701595335,,,,,,,,,,,,,,,,
1701595336,,,,,,,,,,,,,,,,
1701595337,,,,,,,,,,,,,,,,
1701595338,,,,,,,,,,,,,,,,
1701595339,,,,,,,,,,,,,,,,
1701595340,,,,,,,,,,,,,,,,
1701595341,,,,,,,,,,,,,,,,
1701595342,,,,,,,,,,,,,,,,
1701595343,,,,,,,,,,,,,,,,
1701595344,,,,,,,,,,,,,,,,
1701595345,,,,,,,,,,,,,,,,
1701595346,,,,,,,,,,,,,,,,
1701595347,,,,,,,,,,,,,,,,
1701595348,,,,,,,,,,,,,,,,
1701595349,,,,,,,,,,,,,,,,
1701595350,,,,,,,,,,,,,,,,
1701595351,,,,,,,,,,,,,,,,
1701595352,,,,,,,,,,,,,,,,
1701595353,,,,,,,,,,,,,,,,
1701595354,,,,,,,,,,,,,,,,
1701595355,,,,,,,,,,,,,,,,
1701595356,,,,,,,,,,,,,,,,
1701595357,,,,,,,,,,,,,,,,
1701595358,,,,,,,,,,,,,,,,
1701595359,,,,,,,,,,,,,,,,
1701595360,,,,,,,,,,,,,,,,
1701595361,,,,,,,,,,,,,,,,
1701595362,,,,,,,,,,,,,,,,
1701595363,,,,,,,,,,,,,,,,
1701595364,,,,,,,,,,,,,,,,
1701595365,,,,,,,,,,,,,,,,
1701595366,,,,,,,,,,,,,,,,
1701595367,,,,,,,,,,,,,,,,
1701595368,,,,,,,,,,,,,,,,
1701595369,,,,,,,,,,,,,,,,
1701595370,,,,,,,,,,,,,,,,
1701595371,,,,,,,,,,,,,,,,
1701595372,,,,,,,,,,,,,,,,
1701595373,,,,,,,,,,,,,,,,
1701595374,,,,,,,,,,,,,,,,
1701595375,,,,,,,,,,,,,,,,
1701595376,,,,,,,,,,,,,,,,
1701595377,,,,,,,,,,,,,,,,
1701595378,,,,,,,,,,,,,,,,
1701595379,,,,,,,,,,,,,,,,
1701595380,,,,,,,,,,,,,,,,
1701595381,,,,,,,,,,,,,,,,
1701595382,,,,,,,,,,,,,,,,
1701595383,,,,,,,,,,,,,,,,
1701595384,,,,,,,,,,,,,,,,
1701595385,,,,,,,,,,,,,,,,
1701595386,,,,,,,,,,,,,,,,
1701595387,,,,,,,,,,,,,,,,
1701595388,,,,,,,,,,,,,,,,
1701595389,,,,,,,,,,,,,,,,
1701595390,,,,,,,,,,,,,,,,
1701595391,,,,,,,,,,,,,,,,
1701595392,,,,,,,,,,,,,,,,
1701595393,,,,,,,,,,,,,,,,
1701595394,,,,,,,,,,,,,,,,
1701595395,,,,,,,,,,,,,,,,
1701595396,,,,,,,,,,,,,,,,
1701595397,,,,,,,,,,,,,,,,
1701595398,,,,,,,,,,,,,,,,
1701595399,,,,,,,,,,,,,,,,
1701595400,,,,,,,,,,,,,,,,
1701595401,,,,,,,,,,,,,,,,
1701595402,,,,,,,,,,,,,,,,
1701595403,,,,,,,,,,,,,,,,
1701595404,,,,,,,,,,,,,,,,
1701595405,,,,,,,,,,,,,,,,
1701595406,,,,,,,,,,,,,,,,
1701595407,,,,,,,,,,,,,,,,
1701595408,,,,,,,,,,,,,,,,
1701595409,,,,,,,,,,,,,,,,
1701595410,,,,,,,,,,,,,,,,
1701595411,,,,,,,,,,,,,,,,
1701595412,,,,,,,,,,,,,,,,
1701595413,,,,,,,,,,,,,,,,
1701595414,,,,,,,,,,,,,,,,
1701595415,,,,,,,,,,,,,,,,
1701595416,,,,,,,,,,,,,,,,
1701595417,,,,,,,,,,,,,,,,
1701595418,,,,,,,,,,,,,,,,
1701595419,,,,,,,,,,,,,,,,
1701595420,,,,,,,,,,,,,,,,
1701595421,,,,,,,,,,,,,,,,
1701595422,,,,,,,,,,,,,,,,
1701595423,,,,,,,,,,,,,,,,
1701595424,,,,,,,,,,,,,,,,
1701595425,,,,,,,,,,,,,,,,
1701595426,,,,,,,,,,,,,,,,
1701595427,,,,,,,,,,,,,,,,
1701595428,,,,,,,,,,,,,,,,
1701595429,,,,,,,,,,,,,,,,
1701595430,,,,,,,,,,,,,,,,
1701595431,,,,,,,,,,,,,,,,
1701595432,,,,,,,,,,,,,,,,
1701595433,,,,,,,,,,,,,,,,
1701595434,,,,,,,,,,,,,,,,
1701595435,,,,,,,,,,,,,,,,
1701595436,,,,,,,,,,,,,,,,
1701595437,,,,,,,,,,,,,,,,
1701595438,,,,,,,,,,,,,,,,
1701595439,,,,,,,,,,,,,,,,
1701595440,,,,,,,,,,,,,,,,
1701595441,,,,,,,,,,,,,,,,
1701595442,,,,,,,,,,,,,,,,
1701595443,,,,,,,,,,,,,,,,
1701595444,,,,,,,,,,,,,,,,
1701595445,,,,,,,,,,,,,,,,
1701595446,,,,,,,,,,,,,,,,
1701595447,,,,,,,,,,,,,,,,
1701595448,,,,,,,,,,,,,,,,
1701595449,,,,,,,,,,,,,,,,
1701595450,,,,,,,,,,,,,,,,
1701595451,,,,,,,,,,,,,,,,
1701595452,,,,,,,,,,,,,,,,
1701595453,,,,,,,,,,,,,,,,
1701595454,,,,,,,,,,,,,,,,
1701595455,,,,,,,,,,,,,,,,
1701595456,,,,,,,,,,,,,,,,
1701595457,,,,,,,,,,,,,,,,
1701595458,,,,,,,,,,,,,,,,
1701595459,,,,,,,,,,,,,,,,
1701595460,,,,,,,,,,,,,,,,
1701595461,,,,,,,,,,,,,,,,
1701595462,,,,,,,,,,,,,,,,
1701595463,,,,,,,,,,,,,,,,
1701595464,,,,,,,,,,,,,,,,
1701595465,,,,,,,,,,,,,,,,
1701595466,,,,,,,,,,,,,,,,
1701595468,,,,,,,,,,,,,,,,
1701595469,,,,,,,,,,,,,,,,
1701595470,,,,,,,,,,,,,,,,
1701595471,,,,,,,,,,,,,,,,
1701595472,,,,,,,,,,,,,,,,
1701595473,,,,,,,,,,,,,,,,
1701595474,,,,,,,,,,,,,,,,
1701595475,,,,,,,,,,,,,,,,
1701595476,,,,,,,,,,,,,,,,
1701595477,,,,,,,,,,,,,,,,
1701595478,,,,,,,,,,,,,,,,
1701595479,,,,,,,,,,,,,,,,
1701595480,,,,,,,,,,,,,,,,
1701595481,,,,,,,,,,,,,,,,
1701595482,,,,,,,,,,,,,,,,
1701595483,,,,,,,,,,,,,,,,
1701595484,,,,,,,,,,,,,,,,
1701595485,,,,,,,,,,,,,,,,
1701595486,,,,,,,,,,,,,,,,
1701595487,,,,,,,,,,,,,,,,
1701595488,,,,,,,,,,,,,,,,
1701595489,,,,,,,,,,,,,,,,
1701595490,,,,,,,,,,,,,,,,
1701595491,,,,,,,,,,,,,,,,
1701595492,,,,,,,,,,,,,,,,
1701595493,,,,,,,,,,,,,,,,
1701595494,,,,,,,,,,,,,,,,
1701595585,,,,,,,,,,,,,,,,
1701595587,,,,,,,,,,,,,,,,
1701595588,,,,,,,,,,,,,,,,
1701595589,,,,,,,,,,,,,,,,
1701595590,,,,,,,,,,,,,,,,
1701595591,,,,,,,,,,,,,,,,
1701595592,,,,,,,,,,,,,,,,
1701595593,,,,,,,,,,,,,,,,
1701595594,,,,,,,,,,,,,,,,
1701595595,,,,,,,,,,,,,,,,
1701595596,,,,,,,,,,,,,,,,
1701595597,,,,,,,,,,,,,,,,
1701595598,,,,,,,,,,,,,,,,
1701595599,,,,,,,,,,,,,,,,
1701595600,,,,,,,,,,,,,,,,
1701595601,,,,,,,,,,,,,,,,
1701595602,,,,,,,,,,,,,,,,
1701595603,,,,,,,,,,,,,,,,
1701595604,,,,,,,,,,,,,,,,
1701595605,,,,,,,,,,,,,,,,
1701595606,,,,,,,,,,,,,,,,
1701595607,,,,,,,,,,,,,,,,
1701595608,,,,,,,,,,,,,,,,
1701595609,,,,,,,,,,,,,,,,
1701595610,,,,,,,,,,,,,,,,
1701595611,,,,,,,,,,,,,,,,
1701595612,,,,,,,,,,,,,,,,
1701595613,,,,,,,,,,,,,,,,
1701595614,,,,,,,,,,,,,,,,
1701595615,,,,,,,,,,,,,,,,
1701595616,,,,,,,,,,,,,,,,
1701595617,,,,,,,,,,,,,,,,
1701595618,,,,,,,,,,,,,,,,
1701595619,,,,,,,,,,,,,,,,
1701595620,,,,,,,,,,,,,,,,
1701595621,,,,,,,,,,,,,,,,
1701595622,,,,,,,,,,,,,,,,
1701595623,,,,,,,,,,,,,,,,
1701595624,,,,,,,,,,,,,,,,
1701595625,,,,,,,,,,,,,,,,
